iata,name,city,state,latitude,longitude,routes
ORI,Port Lions,Port Lions,AK,57.885377500000004,-152.8461011,0
ORL,Executive,Orlando,FL,28.54547222,-81.33294444,0
ORS,Orcas Island,Eastsound,WA,48.70816,-122.91379609999998,0
ORT,Northway,Northway,AK,62.96133361,-141.9291369,0
ORV,Robert(Bob) Curtis Memorial,Noorvik,AK,66.82852667,-161.02779080000002,0
OSC,Oscoda - Wurtsmith,Oscoda,MI,44.45260972,-83.38036389,0
OSH,Wittman Regional,Oshkosh,WI,43.98436639,-88.55705944,0
OSU,Ohio State University,Columbus,OH,40.07977778,-83.07302778,0
OSX,Kosciusko-Attala County,Kosciusko,MS,33.09025889,-89.54201722,0
OTG,Worthington Municipal,Worthington,MN,43.65506611,-95.57920917,0
OTH,North Bend Muni,North Bend,OR,43.41713889,-124.2460278,2
OTM,Ottumwa Industrial,Ottumwa,IA,41.10659611,-92.44793972,0
OTZ,Ralph Wien Memorial,Kotzebue,AK,66.88467694,-162.5985497,2
OUN,University of Oklahoma Westheimer,Norman,OK,35.24556444,-97.47212861,0
OVE,Oroville Municipal,Oroville,CA,39.48775,-121.62200000000001,0
OVO,North Vernon,North Vernon,IN,39.04563667,-85.60533000000001,0
OVS,Boscobel,Boscobel,WI,43.16063056,-90.67421833,0
OWA,Owatonna Degner Regional,Owatonna,MN,44.12339722,-93.26061667,0
OWB,Owensboro-Daviess County,Owensboro,KY,37.74011111,-87.16683333,0
OWD,Norwood Memorial,Norwood,MA,42.19079694,-71.17310389,0
OWI,Ottawa Municipal,Ottawa,KS,38.53866667,-95.25297222,0
OWK,Central Maine,Norridgewock,ME,44.7155,-69.86647222,0
OWX,Putnam County,Ottawa,OH,41.035582500000004,-83.98202444,0
OXB,Ocean City,Ocean City,MD,38.31044444,-75.12397222,0
OXC,Waterbury-Oxford,Oxford,CT,41.47855556,-73.13525,0
OXD,Miami University,Oxford,OH,39.50203917,-84.7841425,0
OXI,Starke County,Knox,IN,41.3301875,-86.66473194,0
OXR,Oxnard,Oxnard,CA,34.20080083,-119.20721640000001,2
OXV,Knoxville Municipal,Knoxville,IA,41.29888556,-93.11381556,0
OYM,St Marys Muni,St Marys,PA,41.41247778,-78.50263139,0
OZA,Ozona Municipal,Ozona,TX,30.73528028,-101.20297190000001,0
OZW,Livingston County,Howell,MI,42.62950694,-83.98417361,0
P01,Ajo Municipal,Ajo,AZ,32.45005694,-112.8673778,0
P04,Bisbee Municipal,Bisbee,AZ,31.36399028,-109.88312859999998,0
P08,Coolidge Municipal,Coolidge,AZ,32.93594444,-111.42652779999999,0
P13,San Carlos Apache,Globe,AZ,33.35314722,-110.66736110000001,0
P14,Holbrook Municipal,Holbrook,AZ,34.93891389,-110.1395656,0
P20,Avi Suquilla,Parker,AZ,34.15063889,-114.27122220000001,0
P32,H.A. Clark Memorial,Williams,AZ,35.30223222,-112.1940575,0
P33,Cochise County,Willcox,AZ,32.24540278,-109.89463190000001,0
P45,Mount Pleasant-Scottdale,Mount Pleasant,PA,40.10840556,-79.54142694,0
P52,Cottonwood,Cottonwood,AZ,34.73002111,-112.03515690000002,0
P53,Rostraver,Monongahela,PA,40.20972222,-79.83144444,0
PAE,Snohomish County,Everett,WA,47.90762861,-122.2815892,0
PAH,Barkley Regional,Paducah,KY,37.06083333,-88.77375,0
PAK,Port Allen,Hanapepe,HI,21.89686833,-159.60332169999998,0
PAN,Payson,Payson,AZ,34.25683639,-111.33925579999999,0
PAO,Palo Alto Arpt of Santa Clara Co,Palo Alto,CA,37.46111944,-122.11504440000002,0
PAQ,Palmer Municipal,Palmer,AK,61.59474194,-149.08882419999998,0
PBF,Grider,Pine Bluff,AR,34.17498722,-91.93472028,0
PBH,Price County,Phillips,WI,45.70895028,-90.40248472,0
PBI,Palm Beach International,West Palm Beach,FL,26.68316194,-80.09559417,25
PBV,St. George,St. George,AK,56.57735278,-169.6637361,0
PCK,Porcupine Creek,Porcupine Creek,AK,67.23789833,-150.2860608,0
PCM,Plant City Municipal,Plant City,FL,28.00021667,-82.16424167,0
PCW,Carl R. Keller,Port Clinton,OH,41.51627778,-82.86869444,0
PCZ,Waupaca Municipal,Waupaca,WI,44.33368778,-89.01549861,0
PDC,Prairie Du Chien Municipal,Prairie Du Chien,WI,43.01928889,-91.12374722,0
PDK,Dekalb-Peachtree,Atlanta,GA,33.87560444,-84.30196778,0
PDT,Eastern Oregon Regional At Pendleton,Pendleton,OR,45.69505556,-118.84144440000001,0
PDX,Portland Intl,Portland,OR,45.58872222,-122.5975,45
PEA,Pella Municipal,Pella,IA,41.40006667,-92.94588333,0
PEC,Pelican SPB,Pelican,AK,57.95517222,-136.2362733,0
PEO,Penn Yan,Penn Yan,NY,42.63813556,-77.05306083,0
PEQ,Pecos Municipal,Pecos City,TX,31.3823575,-103.5107017,0
PEZ,Pleasanton Municipal,Pleasanton,TX,28.95419444,-98.51998917,0
PFN,Panama City-Bay County International,Panama City,FL,30.21208333,-85.68280556,4
PGA,Page Municipal,Page,AZ,36.92611111,-111.4483611,0
PGD,Charlotte County,Punta Gorda,FL,26.92019444,-81.99052778,0
PGM,Port Graham,Port Graham,AK,59.34825944,-151.8315389,0
PGR,Kirk,Paragould,AR,36.06352944,-90.50986028,0
PGV,Pitt-Greenville,Greenville,NC,35.63523944,-77.38532028,0
PHD,Harry Clever,New Philadelphia,OH,40.47091667,-81.41975,0
PHF,Newport News/Williamsburg International,Newport News,VA,37.13189556,-76.4929875,6
PHG,Phillipsburg Municipal,Phillipsburg,KS,39.73530556,-99.31741667,0
PHH,Andrews Municipal,Andrews,SC,33.45169472,-79.52620111,0
PHK,Palm Beach County Glades,Pahokee,FL,26.78503861,-80.69335528,0
PHL,Philadelphia Intl,Philadelphia,PA,39.87195278,-75.24114083,61
PHN,St Clair County International,Port Huron,MI,42.91095778,-82.52886139,0
PHO,Point Hope,Point Hope,AK,68.34877417,-166.7993086,0
PHP,Philip,Philip,SD,44.04862722,-101.5990603,0
PHT,Henry County,Paris,TN,36.33822472,-88.38287861,0
PHX,Phoenix Sky Harbor International,Phoenix,AZ,33.43416667,-112.00805559999999,88
PIA,Greater Peoria Regional,Peoria,IL,40.66424333,-89.69330556,7
PIB,Hattiesburg-Laurel Regional,Hattiesburg-Laurel,MS,31.46714944,-89.33705778,0
PIE,St. Petersburg-Clearwater International,St. Petersburg,FL,27.91076333,-82.68743944,0
PIH,Pocatello Regional,Pocatello,ID,42.91130556,-112.59586110000001,1
PIL,Port Isabel-Cameron County,Port Isabel,TX,26.16621,-97.34588611,0
PIM,Callaway Gardens-Harris County,Pine Mountain,GA,32.84069444,-84.88244444,0
PIR,Pierre Regional,Pierre,SD,44.38267694,-100.285965,2
PIT,Pittsburgh International,Pittsburgh,PA,40.49146583,-80.23287083,34
PIZ,Point Lay Dew Station,Point Lay,AK,69.732875,-163.0053417,0
PJY,Pinckneyville-Duquoin,Pinckneyville-Duquoin,IL,37.97788417,-89.36044889,0
PKA,Napaskiak,Napaskiak,AK,60.70369056,-161.7767367,0
PKB,Wood Cty/Gill Robb Wilson,Parkersburg,WV,39.34510333,-81.43920194,0
PKD,Park Rapids Municipal,Park Rapids,MN,46.90062583,-95.07313278,0
PKF,Park Falls Municipal,Park Falls,WI,45.95502361,-90.42441806,0
PLB,Clinton Cty,Plattsburgh,NY,44.68751861,-73.52452306,0
PLD,Portland Municipal,Portland,IN,40.45076167,-84.99007917,0
PLN,Pellston Regional  of Emmet County,Pellston,MI,45.5709275,-84.796715,2
PLR,St Clair County,Pell City,AL,33.55883333,-86.24905556,0
PMB,Pembina Municipal,Pembina,ND,48.9425,-97.24083333,0
PMD,Palmdale Production Flight,Palmdale,CA,34.62938889,-118.0845528,1
PMH,Greater Portsmouth Regional,Portsmouth,OH,38.84047,-82.84731361,0
PMP,Pompano Beach Airpark,Pompano Beach,FL,26.24713889,-80.11105556,0
PMV,Plattsmouth Municipal,Plattsmouth,NE,40.95025,-95.91788889,0
PMX,Metropolitan,Palmer,MA,42.22328722,-72.31138694,0
PMZ,Plymouth Municipal,Plymouth,NC,35.80843944,-76.75927694,0
PNA,Ralph Wenz,Pinedale,WY,42.79549917,-109.80709440000001,0
PNC,Ponca City Municipal,Ponca City,OK,36.73058417,-97.09976833,0
PNE,Northeast Philadelphia,Philadelphia,PA,40.08194417,-75.01058667,0
PNM,Princeton Municipal,Princeton,MN,45.55986778,-93.60821611,0
PNN,Princeton Municipal,Princeton,ME,45.20066667,-67.56438889,0
PNP,Pilot Point,Pilot Point,AK,57.58038056,-157.5674444,0
PNS,Pensacola Regional,Pensacola,FL,30.47330556,-87.18744444,9
POC,Brackett,La Verne,CA,34.09164833,-117.78178030000001,0
POF,Poplar Bluff Municipal,Poplar Bluff,MO,36.77394444,-90.32484722,0
POH,Pocahontas Municipal,Pocahontas,IA,42.74280556,-94.64730556,0
POU,Dutchess Cty,Poughkeepsie,NY,41.62661111,-73.88411111,0
POY,Powell Muni,Powell,WY,44.86797222,-108.79299999999999,0
PPA,Perry Lefors,Pampa,TX,35.61298806,-100.9962608,0
PPC,Prospect Creek,Prospect Creek,AK,66.81288139,-150.64379250000002,0
PPF,Tri City,Parsons,KS,37.33125778,-95.50900667,0
PPG,Pago Pago International,Pago Pago,AS,14.33102278,-170.71052580000003,0
PPO,La Porte Municipal,La Porte,IN,41.57276194,-86.73413139,0
PPQ,Pittsfield Penstone Municipal,Pittsfield,IL,39.63885556,-90.77843111,0
PQI,Northern Maine Regional,Presque Isle,ME,46.688959999999994,-68.04479972,0
PQL,Trent Lott International,Pascagoula,MS,30.46278111,-88.52922778,0
PQN,Pipestone Municipal,Pipestone,MN,43.98330333,-96.30031083,0
PR03,Fajardo Harbor Seaplane Base,Fajardo,PR,18.339675,-65.62460583,0
PRB,Paso Robles Municipal,Paso Robles,CA,35.67288611,-120.6270558,0
PRC,Ernest A. Love,Prescott,AZ,34.65447222,-112.41958329999999,0
PRG,Edgar County,Paris,IL,39.70015944,-87.66961861,0
PRN,Greenville Municipal,Greenville,AL,31.84540222,-86.61044583,0
PRO,Perry Municipal,Perry,IA,41.82801306,-94.15990361,0
PRX,Cox,Paris,TX,33.63660667,-95.45073194,0
PSB,Mid-State,Philipsburg,PA,40.88439139,-78.08734167,0
PSC,Tri-Cities,Pasco,WA,46.26468028,-119.11902920000001,3
PSE,Mercedita,Ponce,PR,18.00830278,-66.56301194,4
PSF,Pittsfield Municipal,Pittsfield,MA,42.42684667,-73.29292806,0
PSG,James C. Johnson Petersburg,Petersburg,AK,56.80165194,-132.9452781,2
PSK,New River Valley,Dublin,VA,37.13734528,-80.67848167,0
PSM,Pease International Tradeport,Portsmouth,NH,43.07795889,-70.82327333,0
PSN,Palestine Municipal,Palestine,TX,31.77969444,-95.70630556,0
PSP,Palm Springs International,Palm Springs,CA,33.82921556,-116.5062531,16
PSX,Palacios Municipal,Palacios,TX,28.72751778,-96.2509675,0
PTB,Dinwiddie County,Petersburg,VA,37.18375833,-77.50738889,0
PTD,Potsdam Muni-Damon,Potsdam,NY,44.67666917,-74.94844639,0
PTH,Port Heiden,Port Heiden,AK,56.95943333,-158.6318208,0
PTK,Oakland-Pontiac,Pontiac,MI,42.66520389,-83.41870917,0
PTN,Harry P. Williams Memorial,Patterson,LA,29.71081917,-91.33971778,0
PTS,Atkinson Municipal,Pittsburg,KS,37.44855556,-94.73133333,0
PTT,Pratt Industrial,Pratt,KS,37.7000175,-98.7462025,0
PTU,Platinum,Platinum,AK,59.01135611,-161.81966609999998,0
PTV,Porterville Municipal,Porterville,CA,36.02960778,-119.0627311,0
PTW,Pottstown Limerick,Pottstown,PA,40.23957167,-75.55662528,0
PUB,Pueblo Memorial,Pueblo,CO,38.28908722,-104.4965722,1
PUC,Carbon County,Price,UT,39.61391556,-110.7514183,0
PUW,Pullman/Moscow Regional,"Pullman/Moscow,ID",WA,46.74386111,-117.10958329999998,0
PVB,Platteville Municipal,Platteville,WI,42.68935583,-90.44439278,0
PVC,Provincetown Municipal,Provincetown,MA,42.07199833,-70.22137667,0
PVD,Theodore F Green State,Providence,RI,41.72399917,-71.42822111,22
PVF,Placerville,Placerville,CA,38.72421806,-120.753325,0
PVG,Hampton Roads Executive,Portsmouth,VA,36.78014889,-76.44883472,0
PVJ,Pauls Valley Municipal,Pauls Valley,OK,34.71105361,-97.22321694,0
PVU,Provo Muni,Provo,UT,40.21919444,-111.7233611,0
PVW,Hale County,Plainview,TX,34.16814722,-101.7173361,0
PWA,Wiley Post,Oklahoma City,OK,35.53455,-97.64721556,0
PWC,Pine River Regional,Pine River,MN,46.7247875,-94.3817,0
PWD,Sher-Wood,Plentywood,MT,48.79030583,-104.533845,0
PWG,McGregor Exectuive,Waco,TX,31.48491667,-97.31652778,0
PWK,Palwaukee,Chicago/Wheeling/Prospect Heights,IL,42.11418083,-87.90148083,0
PWM,Portland International Jetport,Portland,ME,43.64616667,-70.30875,13
PWT,Bremerton National,Bremerton,WA,47.49275361,-122.76242859999998,0
PXE,Perry-Houston Couty,Perry,GA,32.51058333,-83.76733333,0
PYG,Pageland,Pageland,SC,34.74213889,-80.34519444,0
PYM,Plymouth Municipal,Plymouth,MA,41.90902444,-70.72878778,0
PYX,Perryton Ochiltree County,Perryton,TX,36.41200333,-100.75178829999999,0
PZQ,Presque Isle County,Rogers City,MI,45.40709667,-83.81288556,0
Q00,Littlefield Municipal,Littlefield,TX,33.92395306,-102.38668309999998,0
Q06,City of Tulia/Swisher County Municipal,Tulia,TX,34.56682472,-101.78146109999999,0
Q14,San Juan Pueblo,Espanola,NM,36.02502306,-106.04641140000001,0
Q16,Reserve,Reserve,NM,33.70005472,-108.85062140000001,0
Q17,Boonville,Boonville,CA,39.0126775,-123.3827864,0
Q21,Brownsville,Brownsville,CA,39.45544417,-121.2913511,0
Q24,Levelland Municipal,Levelland,TX,33.54980833,-102.3727333,0
Q25,Dinsmore,Dinsmore,CA,40.49291944,-123.59975890000001,0
Q26,Terry County,Brownfield,TX,33.173675,-102.1926208,0
Q31,Sequoia,Visalia,CA,36.44856139,-119.31900559999998,0
Q34,Portales Municipal,Portales,NM,34.14547222,-103.4103333,0
Q35,Springerville Babbitt,Springerville,AZ,34.1286575,-109.31147560000001,0
Q37,Carrizozo Municipal,Carrizozo,NM,33.64886139,-105.89568500000001,0
Q41,Floydada Municipal,Floydada,TX,34.00230056,-101.330435,0
Q42,Springer Municipal,Springer,NM,36.32697806,-104.61971170000001,0
Q44,Beaver Municipal,Beaver,OK,36.79891472,-100.5298708,0
Q49,Firebaugh,Firebaugh,CA,36.85998861,-120.4644675,0
Q53,Franklin,Franklin,CA,38.30491306,-121.4296736,0
Q55,Dimmitt Municipal,Dimmitt,TX,34.56673556,-102.3226947,0
Q58,Santa Rosa Municipal,Santa Rosa,NM,34.93442472,-104.643065,0
Q61,Georgetown,Georgetown,CA,38.92111389,-120.86479440000001,0
Q68,Pine Mountain Lake,Groveland,CA,37.86166667,-120.1778889,0
Q72,Hayfork,Hayfork,CA,40.54708833,-123.1816953,0
Q84,Mendota,Mendota,CA,36.75800528,-120.3712794,0
Q88,Paradise Skypark,Paradise,CA,39.70960639,-121.61636170000001,0
Q94,Rio Linda,Rio Linda,CA,38.67601389,-121.44550919999999,0
Q95,Ruth,Ruth,CA,40.21125917,-123.29752309999999,0
Q99,South County  of Santa Clara Co,San Martin,CA,37.08158611,-121.59680559999998,0
RAC,John H Batten,Racine,WI,42.76119139,-87.81389806,0
RAL,Riverside Municipal,Riverside,CA,33.95187528,-117.4451017,0
RAP,Rapid City Regional,Rapid City,SD,44.04532139,-103.0573708,5
RBD,Redbird,Dallas,TX,32.68086111,-96.86819444,0
RBE,Bassett Municipal,Bassett,NE,42.56966667,-99.56836111,0
RBG,Roseburg Regional,Roseburg,OR,43.23878306,-123.3558617,0
RBL,Red Bluff Municipal,Red Bluff,CA,40.15065667,-122.2522903,0
RBW,Walterboro Municipal,Walterboro,SC,32.92052778,-80.64125,0
RBY,Ruby,Ruby,AK,64.72721556,-155.4698886,0
RCA,Ellsworth AFB,,,44.145094,-103.103567,0
RCR,Fulton County,Rochester,IN,41.06554833,-86.18170444,0
RCX,Rusk County,Ladysmith,WI,45.49825694,-91.00186361,0
RDD,Redding Municipal,Redding,CA,40.50898361,-122.2934019,3
RDG,"Reading Muni,Gen Carl A Spaatz",Reading,PA,40.3785,-75.96525,0
RDK,Red Oak Municipal,Red Oak,IA,41.01052778,-95.25986111,0
RDM,Roberts,Redmond,OR,44.25406722,-121.1499633,5
RDR,Grand Forks AFB,,,47.961166999999996,-97.401167,0
RDU,Raleigh-Durham International,Raleigh,NC,35.87763889,-78.78747222,43
RDV,Red Devil,Red Devil,AK,61.78764333,-157.3479344,0
RED,Red Lodge,Red Lodge,MT,45.18744472,-109.26737779999999,0
RFD,Greater Rockford,Rockford,IL,42.19536389,-89.09721111,1
RFG,Refugio-Rooke,Refugio,TX,28.29361694,-97.32304833,0
RGK,Red Wing Municipal,Red Wing,MN,44.58935611,-92.48496889,0
RHI,Rhinelander-Oneida County,Rhinelander,WI,45.63119306,-89.46745361,1
RHV,Reid-Hillview of Santa Clara Co,San Jose,CA,37.33287306,-121.81979469999999,0
RIC,Richmond International,Richmond,VA,37.50516667,-77.31966667,22
RID,Richmond Municipal,Richmond,IN,39.75721528,-84.84281999999999,0
RIF,Richfield Muni,Richfield,UT,38.73643611,-112.09894440000001,0
RIL,Garfield County Regional,Rifle,CO,39.526315000000004,-107.7269403,0
RIU,Rancho Murieta,Rancho Murieta,CA,38.4887975,-121.10244469999999,0
RIV,March,Riverside,CA,33.88057333,-117.2594836,0
RIW,Riverton Regional,Riverton,WY,43.064235,-108.45984109999999,0
RKD,Knox County Regional,Rockland,ME,44.06008333,-69.09925,0
RKP,Aransas County,Rockport,TX,28.08677778,-97.04461111,0
RKR,Robert S Kerr,Poteau,OK,35.02162639,-94.6212525,0
RKS,Rock Springs-Sweetwater County,Rock Springs,WY,41.5942175,-109.0651928,3
RKW,Rockwood Municipal,Rockwood,TN,35.922295,-84.68966278,0
RLD,Richland,Richland,WA,46.305634999999995,-119.30418529999999,0
RME,Griffis Airpark,Rome,NY,43.23379861,-75.40703333,0
RMG,Richard B Russell,Rome,GA,34.35060111,-85.15801389,0
RMP,Rampart,Rampart,AK,65.50786222,-150.14280469999997,0
RMY,Brooks,Marshall,MI,42.25118111,-84.9554525,0
RNC,Warren County Memorial,McMinnville,TN,35.69870944,-85.84381722,0
RNH,New Richmond Municipal,New Richmond,WI,45.14831139,-92.53806139,0
RNM,Ramona,Ramona,CA,33.038905,-116.9136392,0
RNO,Reno/Tahoe International,Reno,NV,39.49857611,-119.76806470000001,24
RNT,Renton Municipal,Renton,WA,47.49313889,-122.21575,0
RNV,Cleveland Municipal,Cleveland,MS,33.76114056,-90.75787528,0
ROA,Roanoke Regional/ Woodrum,Roanoke,VA,37.32546833,-79.97542833,8
ROC,Greater Rochester Int'l,Rochester,NY,43.11886611,-77.67238389,17
ROG,Rogers Municipal-Carter,Rogers,AR,36.37229667,-94.10686972,0
ROP,Prachinburi,,,14.078332999999999,101.378334,0
ROR,Babelthoup/Koror,,,7.367222,134.544167,0
ROS,Rush City Regional,Rush City,MN,45.69801389,-92.95298972,0
ROW,Roswell Industrial Air Center,Roswell,NM,33.30155556,-104.5305556,1
ROX,Roseau Municipal,Roseau,MN,48.85603806,-95.69703861,0
RPB,Belleville Municipal,Belleville,KS,39.81790861,-97.659625,0
RPD,Rice Lake Regional-Carl's,Rice Lake,WI,45.41809056,-91.77365194,0
RPX,Roundup,Roundup,MT,46.47357528,-108.55763329999999,0
RQB,Roben-Hood,Big Rapids,MI,43.72263278,-85.50407333,0
RQE,Window Rock,Window Rock,AZ,35.65205556,-109.0673889,0
RRL,Merrill Municipal,Merrill,WI,45.19927083,-89.71143389,0
RRT,Warroad Intl Swede Carlson,Warroad,MN,48.94138889,-95.34838889,0
RSH,Russian Mission,Russian Mission,AK,61.77967583,-161.3194772,0
RSL,Russell Municipal,Russell,KS,38.87212222,-98.81177611,0
RSN,Ruston Regional,Ruston,LA,32.51444444,-92.58833333,0
RST,Rochester International,Rochester,MN,43.90882639,-92.49798722,3
RSV,Robinson Municipal,Robinson,IL,39.01604222,-87.649775,0
RSW,Southwest Florida International,Ft. Myers,FL,26.53616667,-81.75516667,35
RTN,Raton Municipal/Crews,Raton,NM,36.74152778,-104.5021833,0
RUE,Russellville Municipal,Russellville,AR,35.25914667,-93.09326611,0
RUG,Rugby Municipal,Rugby,ND,48.39035917,-100.02427390000001,0
RUQ,Rowan County,Salisbury,NC,35.64588583,-80.52029306,0
RUT,Rutland State,Rutland,VT,43.52990694,-72.94961500000001,0
RVJ,Reidsville,Reidsville,GA,32.05897222,-82.15172222,0
RVL,Mifflin Cty,Reedsville,PA,40.67737417,-77.62682833,0
RVN,Hawkins County,Rogersville,TN,36.45757917,-82.88503722,0
RVS,"Richard Lloyd Jones, Jr.",Tulsa,OK,36.0396275,-95.984635,0
RWF,Redwood Falls Muni,Redwood Falls,MN,44.54720389,-95.082255,0
RWI,Rocky Mount Wilson,Rocky Mount,NC,35.85498861,-77.89295611,0
RWL,Rawlins Muni,Rawlins,WY,41.8055975,-107.19993999999998,0
RWN,Arens,Winamac,IN,41.09226306,-86.61287111,0
RXE,Rexburg-Madison County,Rexburg,ID,43.83391139,-111.80510500000001,0
RYN,Ryan,Tucson,AZ,32.14308333,-111.1728611,0
RYV,Watertown Municipal,Watertown,WI,43.16963222,-88.72321222,0
RYY,Cobb County-McCollum,Marietta,GA,34.01315611,-84.59854472,0
RZL,Jasper County,Rensselaer,IN,40.94789861,-87.18257944,0
RZN,Burnett County,Siren,WI,45.8227275,-92.37250083,0
RZT,Ross County,Chillicothe,OH,39.44136778,-83.02251556,0
RZZ,Halifax County,Roanoke Rapids,NC,36.43945583,-77.70934139,0
S01,Conrad,Conrad,MT,48.16863889,-111.9764722,0
S03,Ashland Muni-Sumner Parker,Ashland,OR,42.19028361,-122.6606283,0
S05,Bandon State,Bandon,OR,43.08733083,-124.4095578,0
S07,Bend Muni,Bend,OR,44.09483333,-121.2006389,0
S10,Chelan Muni,Chelan,WA,47.86597139,-119.94270530000001,0
S12,Albany Municipal,Albany,OR,44.63781639,-123.05944860000001,0
S18,Forks,Forks,WA,47.94146583,-124.39298670000001,0
S21,Sunriver,Sunriver,OR,43.87633333,-121.45305559999998,0
S23,Ione Municipal,Ione,WA,48.70727528,-117.41260359999998,0
S24,Sandusky Co,Fremont,OH,41.29570556,-83.03723056,0
S25,Watford City Municipal,Watford City,ND,47.79569972,-103.25369920000001,0
S27,Kalispell City,Kalispell,MT,48.17856944,-114.3037408,0
S28,International Peace Garden,Dunseith,ND,48.99778194,-100.0434589,0
S30,Lebanon State,Lebanon,OR,44.529845,-122.92953359999998,0
S31,Lopez Island,Lopez,WA,48.48259944,-122.93684440000001,0
S32,Cooperstown Municipal,Cooperstown,ND,47.42277361,-98.10587139,0
S33,City-County,Madras,OR,44.66623139,-121.1631,0
S34,Plains,Plains,MT,47.47243611,-114.900135,0
S39,Prineville,Prineville,OR,44.28699389,-120.9038328,0
S40,Prosser,Prosser,WA,46.212355,-119.7928122,0
S43,Harvey,Snohomish,WA,47.90815306,-122.10540719999999,0
S45,Siletz Bay State,Siletz Bay (Gleneden Beach),OR,44.87761139,-124.0284472,0
S47,Tillamook,Tillamook,OR,45.41824194,-123.81438390000001,0
S50,Auburn Municipal,Auburn,WA,47.32815583,-122.2265092,0
S52,Methow Valley State,Winthrop,WA,48.42070056,-120.1470264,0
S59,Libby,Libby,MT,48.28384528,-115.4902453,0
S60,Kenmore Air Harbor Inc,Kenmore,WA,47.75482,-122.2592931,0
S64,Stanford,Stanford,MT,47.14718944,-110.2299289,0
S66,Homedale Municipal,Homedale,ID,43.61488056,-116.9215372,0
S67,Nampa Muni,Nampa,ID,43.58133333,-116.52305559999999,0
S68,Orofino Municipal,Orofino,ID,46.49129139,-116.2768061,0
S69,Lincoln,Lincoln,MT,46.97494083,-112.6447606,0
S70,Othello Muni,Othello,WA,46.79486278,-119.0802875,0
S71,Edgar G Obie,Chinook,MT,48.59194444,-109.2488889,0
S72,St Maries Municipal,St Maries,ID,47.32768722,-116.5773906,0
S73,Kamiah Municipal,Kamiah,ID,46.21934028,-116.0134736,0
S80,Idaho County,Grangeville,ID,45.94255806,-116.1234158,0
S83,Shoshone County,Kellogg,ID,47.54769889,-116.18850079999999,0
S85,Big Sky,Culbertson,MT,48.15333333,-104.5038889,0
S87,Weiser Municipal,Weiser,ID,44.20683056,-116.9623869,0
S89,Craigmont Municipal,Craigmont,ID,46.24710917,-116.4801447,0
S93,Cle Elum Municipal,Cle Elum,WA,47.18317583,-120.884525,0
S94,Whitman County Memorial,Colfax,WA,46.8584975,-117.41379640000001,0
S97,Anderson,Brewster,WA,48.10486806,-119.7206128,0
SAA,Shively,Saratoga,WY,41.44485944,-106.82352639999999,0
SAC,Sacramento Executive,Sacramento,CA,38.51252389,-121.4934689,0
SAD,Safford Regional,Safford,AZ,32.85331278,-109.63497079999999,0
SAF,Santa Fe Municipal,Santa Fe,NM,35.61677778,-106.08813889999999,0
SAN,San Diego International-Lindbergh,San Diego,CA,32.73355611,-117.1896567,54
SAR,Sparta Community-Hunter,Sparta,IL,38.14893833,-89.69870972,0
SAT,San Antonio International,San Antonio,TX,29.53369444,-98.46977778,43
SAV,Savannah International,Savannah,GA,32.12758333,-81.20213889,16
SAW,Sawyer,Gwinn,MI,46.35361111,-87.39583222,0
SAZ,Staples Municipal,Staples,MN,46.38087944,-94.80660167,0
SBA,Santa Barbara Municipal,Santa Barbara,CA,34.42621194,-119.8403733,10
SBD,San Bernardino International,San Bernardino,CA,34.09535361,-117.23487420000001,0
SBM,Sheboygan County Memorial,Sheboygan,WI,43.76949444,-87.85158944,0
SBN,South Bend Regional,South Bend,IN,41.70895361,-86.31847417,5
SBO,Emanuel County,Swainsboro,GA,32.60825,-82.36869444,0
SBP,San Luis Obispo Co-McChesney,San Luis Obispo,CA,35.23705806,-120.64239309999999,8
SBS,Steamboat Springs,Steamboat Springs,CO,40.51625944,-106.8663006,0
SBU,Blue Earth Municipal,Blue Earth,MN,43.59534389,-94.09284833,0
SBX,Shelby,Shelby,MT,48.54125278,-111.8720722,0
SBY,Salisbury-Ocean City: Wicomico Regional,Salisbury,MD,38.34052611,-75.51028806,0
SCB,Scribner State,Scribner,NE,41.61033333,-96.62986111,0
SCC,Deadhorse,Deadhorse,AK,70.19475583,-148.4651608,2
SCD,Merkel Field Sylacauga Municipal,Sylacauga,AL,33.17183583,-86.30553778,0
SCE,University Park,,,40.851206,-77.84630200000001,3
SCH,Schenectady Cty,Schenectady,NY,42.85245556,-73.92886750000001,0
SCK,Stockton Metro,Stockton,CA,37.89426694,-121.2386203,0
SCM,Scammon Bay,Scammon Bay,AK,61.84454111,-165.57374919999998,0
SCX,Scott Municipal,Oneida,TN,36.45569444,-84.58575,0
SD07,Bison Municipal,Bison,SD,45.51859778,-102.46710420000001,0
SD10,Canton Municipal,Canton,SD,43.30888889,-96.571,0
SD12,Wilder,De Smet,SD,44.43080278,-97.56118861,0
SD16,Eureka Municipal,Eureka,SD,45.79998111,-99.6420625,0
SD18,Flandreau Municipal,Flandreau,SD,44.00386056,-96.59310139,0
SD22,Hoven Municipal,Hoven,SD,45.25755861,-99.79783944,0
SD28,McLaughlin Municipal,McLaughlin,SD,45.79680833,-100.7842503,0
SD32,Murdo Municipal,Murdo,SD,43.85165639,-100.71208109999999,0
SD33,Parkston Municipal,Parkston,SD,43.37915361,-97.97118278,0
SD34,Presho Municipal,Presho,SD,43.90637833,-100.03706690000001,0
